qid,domain,bertscore_dist,bertscore_gold,bertscore_para,bertscore_para_dist,bertscore_gold_percent,bertscore_para_percent,bertscore_dist_percent,bertscore_para_dist_percent,drop_bertscore_para_pp,drop_bertscore_dist_pp,drop_bertscore_para_dist_pp
LIT006,literature,0.9506163001060486,0.9506163001060486,0.9999996423721313,0.9506163001060486,95.06163001060486,99.99996423721313,95.06163001060486,95.06163001060486,4.938334226608276,0.0,0.0
LIT007,literature,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,99.9998927116394,99.9998927116394,99.9998927116394,99.9998927116394,0.0,0.0,0.0
LIT008,literature,0.874018669128418,0.874018669128418,0.874018669128418,0.874018669128418,87.4018669128418,87.4018669128418,87.4018669128418,87.4018669128418,0.0,0.0,0.0
LIT009,literature,0.9999996423721313,0.9999996423721313,0.9999996423721313,0.8836779594421387,99.99996423721313,99.99996423721313,99.99996423721313,88.36779594421387,0.0,0.0,-11.632168292999268
LIT010,literature,1.0000007152557373,1.0000007152557373,1.0000007152557373,1.0000007152557373,100.00007152557373,100.00007152557373,100.00007152557373,100.00007152557373,0.0,0.0,0.0
POL001,politics,0.6810685992240906,0.9759835600852966,0.9759835600852966,0.9759835600852966,97.59835600852966,97.59835600852966,68.10685992240906,97.59835600852966,0.0,-29.491496086120605,0.0
POL002,politics,1.0000014305114746,1.0000014305114746,1.0000014305114746,1.0000014305114746,100.00014305114746,100.00014305114746,100.00014305114746,100.00014305114746,0.0,0.0,0.0
POL003,politics,0.6080389618873596,0.41093572974205017,0.5933505892753601,0.6080389618873596,41.09357297420502,59.33505892753601,60.80389618873596,60.80389618873596,18.241485953330994,19.710323214530945,19.710323214530945
POL004,politics,0.4571441411972046,0.4571441411972046,0.6558341383934021,0.4571441411972046,45.71441411972046,65.58341383934021,45.71441411972046,45.71441411972046,19.86899971961975,0.0,0.0
POL005,politics,0.8409552574157715,0.8409552574157715,1.0,1.0,84.09552574157715,100.0,84.09552574157715,100.0,15.904474258422852,0.0,15.904474258422852
POL006,politics,1.0000014305114746,1.0000014305114746,1.0000014305114746,1.0000014305114746,100.00014305114746,100.00014305114746,100.00014305114746,100.00014305114746,0.0,0.0,0.0
POL007,politics,0.999998927116394,0.636042594909668,0.999998927116394,0.636042594909668,63.6042594909668,99.9998927116394,99.9998927116394,63.6042594909668,36.39563322067261,36.39563322067261,0.0
POL008,politics,0.9999996423721313,0.9999996423721313,0.9999996423721313,0.9999996423721313,99.99996423721313,99.99996423721313,99.99996423721313,99.99996423721313,0.0,0.0,0.0
POL009,politics,0.2882532775402069,0.2882532775402069,0.2882532775402069,0.2882532775402069,28.82532775402069,28.82532775402069,28.82532775402069,28.82532775402069,0.0,0.0,0.0
POL010,politics,1.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
SCI001,science,1.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
SCI002,science,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,99.9998927116394,99.9998927116394,99.9998927116394,99.9998927116394,0.0,0.0,0.0
SCI003,science,0.5057823061943054,0.5057823061943054,0.5057823061943054,0.5224155187606812,50.57823061943054,50.57823061943054,50.57823061943054,52.241551876068115,0.0,0.0,1.6633212566375732
SCI004,science,0.9209344387054443,0.9209344387054443,0.9209344387054443,0.9209344387054443,92.09344387054443,92.09344387054443,92.09344387054443,92.09344387054443,0.0,0.0,0.0
SCI005,science,0.23296788334846497,0.23296788334846497,0.23296788334846497,0.23296788334846497,23.296788334846497,23.296788334846497,23.296788334846497,23.296788334846497,0.0,0.0,0.0
SCI006,science,1.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
SCI007,science,0.01896444521844387,0.01896444521844387,0.01896444521844387,0.01896444521844387,1.896444521844387,1.896444521844387,1.896444521844387,1.896444521844387,0.0,0.0,0.0
SCI008,science,1.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
SCI009,science,0.836588442325592,0.836588442325592,0.836588442325592,0.836588442325592,83.6588442325592,83.6588442325592,83.6588442325592,83.6588442325592,0.0,0.0,0.0
SCI010,science,0.32635343074798584,0.3009815812110901,0.3009815812110901,0.3392576277256012,30.09815812110901,30.09815812110901,32.635343074798584,33.92576277256012,0.0,2.537184953689575,3.827604651451111
