qid,domain,bertscore_dist,bertscore_gold,bertscore_para,bertscore_para_dist,bertscore_gold_percent,bertscore_para_percent,bertscore_dist_percent,bertscore_para_dist_percent,drop_bertscore_para_pp,drop_bertscore_dist_pp,drop_bertscore_para_dist_pp
HIST002,history,1.000002145767212,0.07663508504629135,0.20514577627182007,0.20514577627182007,7.663508504629135,20.514577627182007,100.00021457672119,20.514577627182007,12.851069122552872,92.33670607209206,12.851069122552872
HIST003,history,1.0000014305114746,1.0000014305114746,1.0000014305114746,1.0000014305114746,100.00014305114746,100.00014305114746,100.00014305114746,100.00014305114746,0.0,0.0,0.0
HIST004,history,0.5082378387451172,0.9999992847442627,0.9999992847442627,0.9999992847442627,99.99992847442627,99.99992847442627,50.82378387451172,99.99992847442627,0.0,-49.17614459991455,0.0
HIST005,history,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,99.9998927116394,99.9998927116394,99.9998927116394,99.9998927116394,0.0,0.0,0.0
HIST006,history,0.9999992847442627,0.9999992847442627,-0.06812705844640732,0.013989098370075226,99.99992847442627,-6.812705844640732,99.99992847442627,1.3989098370075226,-106.812634319067,0.0,-98.60101863741875
HIST007,history,0.999995768070221,0.999995768070221,0.999995768070221,0.999995768070221,99.9995768070221,99.9995768070221,99.9995768070221,99.9995768070221,0.0,0.0,0.0
HIST008,history,0.9999978542327881,0.9999978542327881,0.9999978542327881,0.9999978542327881,99.99978542327881,99.99978542327881,99.99978542327881,99.99978542327881,0.0,0.0,0.0
HIST009,history,1.0000007152557373,1.0000007152557373,1.0000007152557373,1.0000007152557373,100.00007152557373,100.00007152557373,100.00007152557373,100.00007152557373,0.0,0.0,0.0
HIST010,history,0.2629096508026123,0.2629096508026123,0.2629096508026123,0.2629096508026123,26.29096508026123,26.29096508026123,26.29096508026123,26.29096508026123,0.0,0.0,0.0
LIT001,literature,1.0000014305114746,1.0000014305114746,1.0000014305114746,1.0000014305114746,100.00014305114746,100.00014305114746,100.00014305114746,100.00014305114746,0.0,0.0,0.0
LIT002,literature,1.0000014305114746,1.0000014305114746,1.0000014305114746,1.0000014305114746,100.00014305114746,100.00014305114746,100.00014305114746,100.00014305114746,0.0,0.0,0.0
LIT003,literature,1.0000007152557373,1.0000007152557373,1.0000007152557373,1.0000007152557373,100.00007152557373,100.00007152557373,100.00007152557373,100.00007152557373,0.0,0.0,0.0
LIT004,literature,0.999994695186615,0.999994695186615,0.999994695186615,0.999994695186615,99.9994695186615,99.9994695186615,99.9994695186615,99.9994695186615,0.0,0.0,0.0
LIT005,literature,0.9999996423721313,0.9999996423721313,0.9999996423721313,0.9999996423721313,99.99996423721313,99.99996423721313,99.99996423721313,99.99996423721313,0.0,0.0,0.0
LIT006,literature,0.9999985694885254,0.9999985694885254,0.9999985694885254,0.9999985694885254,99.99985694885254,99.99985694885254,99.99985694885254,99.99985694885254,0.0,0.0,0.0
LIT007,literature,0.9999961256980896,0.9999961256980896,0.9999961256980896,0.9999961256980896,99.99961256980896,99.99961256980896,99.99961256980896,99.99961256980896,0.0,0.0,0.0
LIT008,literature,0.9999978542327881,0.9999978542327881,0.9999978542327881,0.9999978542327881,99.99978542327881,99.99978542327881,99.99978542327881,99.99978542327881,0.0,0.0,0.0
LIT009,literature,1.0000014305114746,1.0000014305114746,1.0000014305114746,1.0000014305114746,100.00014305114746,100.00014305114746,100.00014305114746,100.00014305114746,0.0,0.0,0.0
LIT010,literature,1.0000014305114746,1.0000014305114746,1.0000014305114746,1.0000014305114746,100.00014305114746,100.00014305114746,100.00014305114746,100.00014305114746,0.0,0.0,0.0
POL001,politics,0.9759807586669922,1.0000007152557373,1.0000007152557373,1.0000007152557373,100.00007152557373,100.00007152557373,97.59807586669922,100.00007152557373,0.0,-2.4019956588745117,0.0
POL002,politics,1.0000007152557373,1.0000007152557373,1.0000007152557373,1.0000007152557373,100.00007152557373,100.00007152557373,100.00007152557373,100.00007152557373,0.0,0.0,0.0
POL003,politics,0.599932849407196,0.4109360873699188,0.6080389618873596,0.6080389618873596,41.09360873699188,60.80389618873596,59.993284940719604,60.80389618873596,19.71028745174408,18.899676203727722,19.71028745174408
POL004,politics,1.0000028610229492,1.0000028610229492,0.4571423828601837,0.4571423828601837,100.00028610229492,45.71423828601837,100.00028610229492,45.71423828601837,-54.28604781627655,0.0,-54.28604781627655
POL005,politics,1.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
POL006,politics,0.16156135499477386,0.5887948274612427,0.5887948274612427,1.0000014305114746,58.87948274612427,58.87948274612427,16.156135499477386,100.00014305114746,0.0,-42.72334724664688,41.12066030502319
POL007,politics,0.1278418004512787,0.6912672519683838,0.9999978542327881,0.1278418004512787,69.12672519683838,99.99978542327881,12.784180045127869,12.784180045127869,30.87306022644043,-56.34254515171051,-56.34254515171051
POL008,politics,0.9999992847442627,0.346903920173645,0.9999992847442627,0.30363699793815613,34.6903920173645,99.99992847442627,99.99992847442627,30.363699793815613,65.30953645706177,65.30953645706177,-4.326692223548889
POL009,politics,0.2882479727268219,0.9999975562095642,0.9999975562095642,0.9999975562095642,99.99975562095642,99.99975562095642,28.82479727268219,99.99975562095642,0.0,-71.17495834827423,0.0
POL010,politics,0.999998927116394,0.999998927116394,0.999998927116394,0.999998927116394,99.9998927116394,99.9998927116394,99.9998927116394,99.9998927116394,0.0,0.0,0.0
SCI001,science,1.0000007152557373,1.0000007152557373,1.0000007152557373,1.0000007152557373,100.00007152557373,100.00007152557373,100.00007152557373,100.00007152557373,0.0,0.0,0.0
SCI002,science,0.9999982118606567,0.9999982118606567,0.9999982118606567,0.9999982118606567,99.99982118606567,99.99982118606567,99.99982118606567,99.99982118606567,0.0,0.0,0.0
SCI003,science,0.9999978542327881,0.9999978542327881,0.9999978542327881,0.9999978542327881,99.99978542327881,99.99978542327881,99.99978542327881,99.99978542327881,0.0,0.0,0.0
SCI004,science,0.9999992847442627,0.9999992847442627,0.9999992847442627,0.9999992847442627,99.99992847442627,99.99992847442627,99.99992847442627,99.99992847442627,0.0,0.0,0.0
SCI005,science,1.0,0.22330960631370544,0.22330960631370544,0.22330960631370544,22.330960631370544,22.330960631370544,100.0,22.330960631370544,0.0,77.66903936862946,0.0
SCI006,science,1.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0
SCI007,science,1.0000007152557373,1.0000007152557373,1.0000007152557373,1.0000007152557373,100.00007152557373,100.00007152557373,100.00007152557373,100.00007152557373,0.0,0.0,0.0
SCI008,science,1.0000014305114746,1.0000014305114746,1.0000014305114746,1.0000014305114746,100.00014305114746,100.00014305114746,100.00014305114746,100.00014305114746,0.0,0.0,0.0
SCI009,science,0.8365919589996338,1.0,0.8365919589996338,1.0,100.0,83.65919589996338,83.65919589996338,100.0,-16.34080410003662,-16.34080410003662,0.0
SCI010,science,-0.03127143159508705,-0.03127143159508705,-0.07323307543992996,-0.08488953858613968,-3.127143159508705,-7.323307543992996,-3.127143159508705,-8.488953858613968,-4.196164384484291,0.0,-5.361810699105263
