qid,domain,bertscore_dist,bertscore_gold,bertscore_para,bertscore_para_dist,drop_bertscore_para_pp,drop_bertscore_dist_pp,drop_bertscore_para_dist_pp
LIT008,literature,0.11713993549346924,0.11713993549346924,0.11713993549346924,0.11713993549346924,0.0,0.0,0.0
LIT009,literature,0.15682156383991241,0.15682156383991241,0.15682156383991241,0.15682156383991241,0.0,0.0,0.0
LIT010,literature,0.04649871587753296,0.04649871587753296,0.04649871587753296,0.04649871587753296,0.0,0.0,0.0
POL001,politics,-0.16205613315105438,-0.16205613315105438,-0.16205613315105438,-0.16205613315105438,0.0,0.0,0.0
POL002,politics,0.14702768623828888,0.14702768623828888,0.14702768623828888,0.14702768623828888,0.0,0.0,0.0
POL003,politics,0.29282814264297485,0.29282814264297485,0.29282814264297485,0.29282814264297485,0.0,0.0,0.0
POL004,politics,0.06762450933456421,0.0908074751496315,0.0908074751496315,0.0908074751496315,0.0,-2.318296581506729,0.0
POL005,politics,-0.0482945442199707,-0.0482945442199707,-0.0482945442199707,-0.0482945442199707,0.0,0.0,0.0
POL006,politics,-0.02928772196173668,-0.02928772196173668,-0.02928772196173668,-0.02928772196173668,0.0,0.0,0.0
POL007,politics,-0.05113043636083603,-0.010653836652636528,-0.010653836652636528,-0.05113043636083603,0.0,-4.04765997081995,-4.04765997081995
POL008,politics,0.09212689101696014,0.11383045464754105,0.11383045464754105,0.13703814148902893,0.0,-2.17035636305809,2.3207686841487885
POL009,politics,0.10446283966302872,0.10446283966302872,-0.11018194258213043,0.10446283966302872,-21.464478224515915,0.0,0.0
POL010,politics,0.07369819283485413,0.07369819283485413,0.07369819283485413,0.07369819283485413,0.0,0.0,0.0
SCI001,science,-0.004205452743917704,-0.004205452743917704,-0.004205452743917704,-0.004205452743917704,0.0,0.0,0.0
SCI002,science,-0.2854558825492859,-0.2854558825492859,-0.2854558825492859,-0.2854558825492859,0.0,0.0,0.0
SCI003,science,0.04692992940545082,0.04692992940545082,0.04692992940545082,0.04692992940545082,0.0,0.0,0.0
SCI004,science,0.040183473378419876,0.040183473378419876,0.040183473378419876,0.040183473378419876,0.0,0.0,0.0
SCI005,science,0.004482331685721874,0.18049895763397217,0.18049895763397217,0.18049895763397217,0.0,-17.60166259482503,0.0
SCI006,science,-0.08811815083026886,-0.08811815083026886,-0.08811815083026886,-0.08811815083026886,0.0,0.0,0.0
SCI007,science,-0.1518709510564804,-0.211266428232193,-0.1518709510564804,-0.1518709510564804,5.9395477175712585,5.9395477175712585,5.9395477175712585
SCI008,science,-0.15511226654052734,-0.15511226654052734,-0.15511226654052734,-0.15511226654052734,0.0,0.0,0.0
SCI009,science,-0.07906590402126312,-0.07906590402126312,-0.07906590402126312,-0.07906590402126312,0.0,0.0,0.0
SCI010,science,-0.22743313014507294,-0.2736143469810486,-0.2736143469810486,-0.22743313014507294,0.0,4.618121683597565,4.618121683597565
